"authors","year","title","doi","kingdom","taxa_res_modelled","num_taxa","time_modelled","time_projected","time_integrated","fossil_modelling","fossil_validation","additional_evidence_integration","additional_evidence","geographic_scale"
"Trajer, AJ",2022,"PALAEOCLIMATIC MODELS PREDICTED CHANGES IN THE POTENTIAL NEOGENE DISTRIBUTION PATTERNS OF PHLEBOTOMUS SIMILIS AND PHLEBOTOMUS SERGENTI INSECTA DIPTERA PSYCHODIDAE","10.1007/s12549-021-00483-2","Animalia","species",2,0,-9000000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Trajer, AJ",2022,"PALAEOCLIMATIC MODELS PREDICTED CHANGES IN THE POTENTIAL NEOGENE DISTRIBUTION PATTERNS OF PHLEBOTOMUS SIMILIS AND PHLEBOTOMUS SERGENTI INSECTA DIPTERA PSYCHODIDAE","10.1007/s12549-021-00483-2","Animalia","species",2,0,-4000000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Trajer, AJ",2022,"PALAEOCLIMATIC MODELS PREDICTED CHANGES IN THE POTENTIAL NEOGENE DISTRIBUTION PATTERNS OF PHLEBOTOMUS SIMILIS AND PHLEBOTOMUS SERGENTI INSECTA DIPTERA PSYCHODIDAE","10.1007/s12549-021-00483-2","Animalia","species",2,0,-1250000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Liao, J; Wang, HJ; Xiao, SJ; Guan, ZY; Zhang, HM; Dumont, HJ; Han, BP",2022,"MODELING AND PREDICTION OF THE SPECIES RANGE OF NEUROBASIS CHINENSIS LINNAEUS 1758 UNDER CLIMATE CHANGE","10.3390/biology11060868","Animalia","species",1,0,0,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Liao, J; Wang, HJ; Xiao, SJ; Guan, ZY; Zhang, HM; Dumont, HJ; Han, BP",2022,"MODELING AND PREDICTION OF THE SPECIES RANGE OF NEUROBASIS CHINENSIS LINNAEUS 1758 UNDER CLIMATE CHANGE","10.3390/biology11060868","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Banks, WE; Moncel, MH; Raynal, JP; Cobos, ME; Romero-Alvarez, D; Woillez, MN; Faivre, JP; Gravina, B; d'Errico, F; Locht, JL; Santos, F",2021,"AN ECOLOGICAL NICHE SHIFT FOR NEANDERTHAL POPULATIONS IN WESTERN EUROPE 70 000 YEARS AGO","10.1038/s41598-021-84805-6","Animalia","species",1,-74000,-74000,FALSE,TRUE,FALSE,FALSE,NA,"regional"
"Banks, WE; Moncel, MH; Raynal, JP; Cobos, ME; Romero-Alvarez, D; Woillez, MN; Faivre, JP; Gravina, B; d'Errico, F; Locht, JL; Santos, F",2021,"AN ECOLOGICAL NICHE SHIFT FOR NEANDERTHAL POPULATIONS IN WESTERN EUROPE 70 000 YEARS AGO","10.1038/s41598-021-84805-6","Animalia","species",1,-65000,-65000,FALSE,TRUE,FALSE,FALSE,NA,"regional"
"Melecio, EQ; Rico, Y; Noriega, AL; RodrÃ­guez, AG",2021,"MOLECULAR EVIDENCE AND ECOLOGICAL NICHE MODELING REVEAL AN EXTENSIVE HYBRID ZONE AMONG THREE BURSERA SPECIES SECTION BULLOCKIA","10.1371/journal.pone.0260382","Plantae","species",3,0,0,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Melecio, EQ; Rico, Y; Noriega, AL; RodrÃ­guez, AG",2021,"MOLECULAR EVIDENCE AND ECOLOGICAL NICHE MODELING REVEAL AN EXTENSIVE HYBRID ZONE AMONG THREE BURSERA SPECIES SECTION BULLOCKIA","10.1371/journal.pone.0260382","Plantae","species",3,0,-130000,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Melecio, EQ; Rico, Y; Noriega, AL; RodrÃ­guez, AG",2021,"MOLECULAR EVIDENCE AND ECOLOGICAL NICHE MODELING REVEAL AN EXTENSIVE HYBRID ZONE AMONG THREE BURSERA SPECIES SECTION BULLOCKIA","10.1371/journal.pone.0260382","Plantae","species",3,0,-21000,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Melecio, EQ; Rico, Y; Noriega, AL; RodrÃ­guez, AG",2021,"MOLECULAR EVIDENCE AND ECOLOGICAL NICHE MODELING REVEAL AN EXTENSIVE HYBRID ZONE AMONG THREE BURSERA SPECIES SECTION BULLOCKIA","10.1371/journal.pone.0260382","Plantae","species",3,0,-2200,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Labiszak, B; Zaborowska, J; WÃ³jkiewicz, B; Wachowiak, W",2021,"MOLECULAR AND PALEO CLIMATIC DATA UNCOVER THE IMPACT OF AN ANCIENT BOTTLENECK ON THE DEMOGRAPHIC HISTORY AND CONTEMPORARY GENETIC STRUCTURE OF ENDANGEREDPINUS ULIGINOSA","10.1111/jse.12573","Plantae","species",1,0,0,FALSE,FALSE,FALSE,TRUE,"genetics","continental"
"Labiszak, B; Zaborowska, J; WÃ³jkiewicz, B; Wachowiak, W",2021,"MOLECULAR AND PALEO CLIMATIC DATA UNCOVER THE IMPACT OF AN ANCIENT BOTTLENECK ON THE DEMOGRAPHIC HISTORY AND CONTEMPORARY GENETIC STRUCTURE OF ENDANGEREDPINUS ULIGINOSA","10.1111/jse.12573","Plantae","species",1,0,-6000,FALSE,FALSE,FALSE,TRUE,"genetics","continental"
"Labiszak, B; Zaborowska, J; WÃ³jkiewicz, B; Wachowiak, W",2021,"MOLECULAR AND PALEO CLIMATIC DATA UNCOVER THE IMPACT OF AN ANCIENT BOTTLENECK ON THE DEMOGRAPHIC HISTORY AND CONTEMPORARY GENETIC STRUCTURE OF ENDANGEREDPINUS ULIGINOSA","10.1111/jse.12573","Plantae","species",1,0,-21500,FALSE,FALSE,FALSE,TRUE,"genetics","continental"
"AvendaÃ±o, D; Caballero, M; Vazquez, G",2021,"ECOLOGICAL DISTRIBUTION OF STEPHANODISCUS NIAGARAE EHRENBERG IN CENTRAL MEXICO AND NICHE MODELING FOR ITS LAST GLACIAL MAXIMUM HABITAT SUITABILITY IN THE NEARCTIC REALM","10.1007/s10933-021-00178-w","Protista","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"genetics","local"
"Ye, JW; Wu, HY; Fu, MJ; Zhang, P; Tian, B",2021,"INSIGHTS INTO THE SIGNIFICANCE OF THE CHINENSE LOESS PLATEAU FOR PRESERVING BIODIVERSITY FROM THE PHYLOGEOGRAPHY OF SPERANSKIA TUBERCULATA EUPHORBIACEAE","10.3389/fpls.2021.604251","Plantae","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"genetics","local"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-1000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-1500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-2000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-2500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-3000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-3500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-4000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-4500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-5000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-5500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-6000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-6500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-7000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-7500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-8000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-8500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-9000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-9500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-10000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-10500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-11000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-11500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-12000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-12500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-13000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-13500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-14000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-14500,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lawing, AM; Blois, JL; Maguire, KC; Goring, SJ; Wang, Y; McGuire, JL",2021,"OCCUPANCY MODELS REVEAL REGIONAL DIFFERENCES IN DETECTABILITY AND IMPROVE RELATIVE ABUNDANCE ESTIMATIONS IN FOSSIL POLLEN ASSEMBLAGES","10.1016/j.quascirev.2020.106747","Plantae","genus",4,-250,-15000,TRUE,TRUE,TRUE,FALSE,NA,"continental"
"Lazagabaster, IA; Rovelli, V; Fabre, PH; Porat, R; Ullman, M; Davidovich, U; Lavi, T; Ganor, A; Klein, E; Weiss, K; Nuriel, P; Meiri, M; Marom, N",2021,"RARE CRESTED RAT SUBFOSSILS UNVEIL AFRO EURASIAN ECOLOGICAL CORRIDORS SYNCHRONOUS WITH EARLY HUMAN DISPERSALS","10.1073/pnas.2105719118","Animalia","subspecies",1,0,-21000,FALSE,FALSE,TRUE,TRUE,"fossils, pollen, d18O","cross-continental"
"Lazagabaster, IA; Rovelli, V; Fabre, PH; Porat, R; Ullman, M; Davidovich, U; Lavi, T; Ganor, A; Klein, E; Weiss, K; Nuriel, P; Meiri, M; Marom, N",2021,"RARE CRESTED RAT SUBFOSSILS UNVEIL AFRO EURASIAN ECOLOGICAL CORRIDORS SYNCHRONOUS WITH EARLY HUMAN DISPERSALS","10.1073/pnas.2105719118","Animalia","subspecies",1,0,-130000,FALSE,FALSE,TRUE,TRUE,"pollen, d18O","cross-continental"
"Thorup, K; Pedersen, L; da Fonseca, RR; Naimi, B; NoguÃ©s-Bravo, D; Krapp, M; Manica, A; Willemoes, M; SjÃ¶berg, S; Feng, SH; Chen, GJ; Rey-Iglesia, A; Campos, PF; Beyer, R; AraÃºjo, MB; Hansen, AJ; Zhang, GJ; Tottrup, AP; Rahbek, C",2021,"RESPONSE OF AN AFRO PALEARCTIC BIRD MIGRANT TO GLACIATION CYCLES","10.1073/pnas.2023836118","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"genetics","cross-continental"
"Macaluso, L; Villa, A; Carnevale, G; Delfino, M",2021,"PAST PRESENT AND FUTURE CLIMATE SPACE OF THE ONLY ENDEMIC VERTEBRATE GENUS OF THE ITALIAN PENINSULA","10.1038/s41598-021-01492-z","Animalia","species",2,0,-21000,FALSE,FALSE,TRUE,FALSE,NA,"regional"
"Macaluso, L; Villa, A; Carnevale, G; Delfino, M",2021,"PAST PRESENT AND FUTURE CLIMATE SPACE OF THE ONLY ENDEMIC VERTEBRATE GENUS OF THE ITALIAN PENINSULA","10.1038/s41598-021-01492-z","Animalia","species",2,0,-130000,FALSE,FALSE,TRUE,FALSE,NA,"regional"
"Macaluso, L; Villa, A; Carnevale, G; Delfino, M",2021,"PAST PRESENT AND FUTURE CLIMATE SPACE OF THE ONLY ENDEMIC VERTEBRATE GENUS OF THE ITALIAN PENINSULA","10.1038/s41598-021-01492-z","Animalia","species",2,0,-787000,FALSE,FALSE,TRUE,FALSE,NA,"regional"
"Macaluso, L; Villa, A; Carnevale, G; Delfino, M",2021,"PAST PRESENT AND FUTURE CLIMATE SPACE OF THE ONLY ENDEMIC VERTEBRATE GENUS OF THE ITALIAN PENINSULA","10.1038/s41598-021-01492-z","Animalia","species",2,0,-3205000,FALSE,FALSE,TRUE,FALSE,NA,"regional"
"Macaluso, L; Villa, A; Carnevale, G; Delfino, M",2021,"PAST PRESENT AND FUTURE CLIMATE SPACE OF THE ONLY ENDEMIC VERTEBRATE GENUS OF THE ITALIAN PENINSULA","10.1038/s41598-021-01492-z","Animalia","species",2,0,-3300000,FALSE,FALSE,TRUE,FALSE,NA,"regional"
"Bhandari, MS; Shankhwar, R; Meena, RK; Pandey, S; Kant, R; Barthwal, S; Ginwal, HS; Chauhan, JS",2021,"PAST AND FUTURE DISTRIBUTION PATTERN OF MYRICA ESCULENTA IN RESPONSE TO CLIMATE CHANGE SCENARIO","10.1007/s40808-020-00902-x","Plantae","species",1,0,-21000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Bhandari, MS; Shankhwar, R; Meena, RK; Pandey, S; Kant, R; Barthwal, S; Ginwal, HS; Chauhan, JS",2021,"PAST AND FUTURE DISTRIBUTION PATTERN OF MYRICA ESCULENTA IN RESPONSE TO CLIMATE CHANGE SCENARIO","10.1007/s40808-020-00902-x","Plantae","species",1,0,-130000,FALSE,FALSE,FALSE,FALSE,NA,"regional"
"Yousefi, M; Heydari-Guran, S; Kafash, A; Ghasidian, E",2020,"SPECIES DISTRIBUTION MODELS ADVANCE OUR KNOWLEDGE OF THE NEANDERTHALS PALEOECOLOGY ON THE IRANIAN PLATEAU","10.1038/s41598-020-71166-9","Animalia","species",4,-120000,-120000,TRUE,TRUE,FALSE,FALSE,NA,"regional"
"Moo-Llanes, DA; Pech-May, A; de Oca-Aguilar, ACM; SalomÃ³n, OD; Ramsey, JM",2020,"NICHE DIVERGENCE AND PALEO DISTRIBUTIONS OF LUTZOMYIA LONGIPALPIS MITOCHONDRIAL HAPLOGROUPS DIPTERA PSYCHODIDAE","10.1016/j.actatropica.2020.105607","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"genetics","cross-continental"
"Pinotti, JD; Ferreiro, AM; Martin, ML; Levis, S; Chiappero, M; Andreo, V; Gonzalez-Ittig, RE",2020,"MULTIPLE REFUGIA AND GLACIAL EXPANSIONS IN THE TUCUMANE BOLIVIAN YUNGAS THE PHYLOGEOGRAPHY AND POTENTIAL DISTRIBUTION MODELING OF CALOMYS FECUNDUS THOMAS 1926 RODENTIA CRICETIDAE","10.1111/jzs.12375","Animalia","species",1,0,-6000,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Pinotti, JD; Ferreiro, AM; Martin, ML; Levis, S; Chiappero, M; Andreo, V; Gonzalez-Ittig, RE",2020,"MULTIPLE REFUGIA AND GLACIAL EXPANSIONS IN THE TUCUMANE BOLIVIAN YUNGAS THE PHYLOGEOGRAPHY AND POTENTIAL DISTRIBUTION MODELING OF CALOMYS FECUNDUS THOMAS 1926 RODENTIA CRICETIDAE","10.1111/jzs.12375","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Pinotti, JD; Ferreiro, AM; Martin, ML; Levis, S; Chiappero, M; Andreo, V; Gonzalez-Ittig, RE",2020,"MULTIPLE REFUGIA AND GLACIAL EXPANSIONS IN THE TUCUMANE BOLIVIAN YUNGAS THE PHYLOGEOGRAPHY AND POTENTIAL DISTRIBUTION MODELING OF CALOMYS FECUNDUS THOMAS 1926 RODENTIA CRICETIDAE","10.1111/jzs.12375","Animalia","species",1,0,-130000,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Zhao, ZN; Heideman, N; Bester, P; Jordaan, A; Hofmeyr, MD",2020,"CLIMATIC AND TOPOGRAPHIC CHANGES SINCE THE MIOCENE INFLUENCED THE DIVERSIFICATION AND BIOGEOGRAPHY OF THE TENT TORTOISE PSAMMOBATES TENTORIUS SPECIES COMPLEX IN SOUTHERN AFRICA","10.1186/s12862-020-01717-1","Animalia","species",1,0,-6000,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Zhao, ZN; Heideman, N; Bester, P; Jordaan, A; Hofmeyr, MD",2020,"CLIMATIC AND TOPOGRAPHIC CHANGES SINCE THE MIOCENE INFLUENCED THE DIVERSIFICATION AND BIOGEOGRAPHY OF THE TENT TORTOISE PSAMMOBATES TENTORIUS SPECIES COMPLEX IN SOUTHERN AFRICA","10.1186/s12862-020-01717-1","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Zhao, ZN; Heideman, N; Bester, P; Jordaan, A; Hofmeyr, MD",2020,"CLIMATIC AND TOPOGRAPHIC CHANGES SINCE THE MIOCENE INFLUENCED THE DIVERSIFICATION AND BIOGEOGRAPHY OF THE TENT TORTOISE PSAMMOBATES TENTORIUS SPECIES COMPLEX IN SOUTHERN AFRICA","10.1186/s12862-020-01717-1","Animalia","species",1,0,-130000,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Corbett, EC; Bravo, GA; Schunck, F; Naka, LN; Silveira, LF; Edwards, SV",2020,"EVIDENCE FOR THE PLEISTOCENE ARC HYPOTHESIS FROM GENOME WIDE SNPS IN A NEOTROPICAL DRY FOREST SPECIALIST THE RUFOUS FRONTED THORNBIRD FURNARIIDAE PHACELLODOMUS RUFIFRONS","10.1111/mec.15640","Animalia","species",1,0,-6000,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
"Corbett, EC; Bravo, GA; Schunck, F; Naka, LN; Silveira, LF; Edwards, SV",2020,"EVIDENCE FOR THE PLEISTOCENE ARC HYPOTHESIS FROM GENOME WIDE SNPS IN A NEOTROPICAL DRY FOREST SPECIALIST THE RUFOUS FRONTED THORNBIRD FURNARIIDAE PHACELLODOMUS RUFIFRONS","10.1111/mec.15640","Animalia","species",1,0,-21000,FALSE,FALSE,FALSE,TRUE,"genetics","regional"
